﻿1,2025-09-17,09:00:04,24.1,78.2,
2,2025-09-17,09:05:04,23.8,78.5,
3,2025-09-17,09:10:04,23.5,78.4,
4,2025-09-17,09:15:04,23.1,78.3,
5,2025-09-17,09:20:04,23.1,78.1,
6,2025-09-17,09:25:04,24.0,77.2,
7,2025-09-17,09:30:04,23.8,78.2,
8,2025-09-17,09:35:04,24.4,78.2,
9,2025-09-17,09:40:04,24.5,78.1,
10,2025-09-17,09:45:04,24.5,78.0,
11,2025-09-17,09:50:04,25.3,77.2,
12,2025-09-17,09:55:04,25.2,77.4,
13,2025-09-17,10:00:04,25.2,77.5,
14,2025-09-17,10:05:04,25.0,77.7,
15,2025-09-17,10:10:04,24.6,78.0,
16,2025-09-17,10:15:04,24.3,78.1,
17,2025-09-17,10:20:04,24.0,78.2,
18,2025-09-17,10:25:04,23.7,78.3,
19,2025-09-17,10:30:04,23.5,78.3,
20,2025-09-17,10:35:04,23.4,78.2,
21,2025-09-17,10:40:04,23.3,78.3,
22,2025-09-17,10:45:04,23.2,78.2,
23,2025-09-17,10:50:04,23.1,78.2,
24,2025-09-17,10:55:04,23.0,78.2,
25,2025-09-17,11:00:04,22.9,78.2,
26,2025-09-17,11:05:04,22.8,78.3,
27,2025-09-17,11:10:04,22.7,78.3,
28,2025-09-17,11:15:04,22.6,78.3,
29,2025-09-17,11:20:04,22.5,78.3,
30,2025-09-17,11:25:04,22.4,78.4,
31,2025-09-17,11:30:04,22.6,78.3,
32,2025-09-17,11:35:04,22.9,78.4,
33,2025-09-17,11:40:04,22.9,78.4,
34,2025-09-17,11:45:04,22.9,78.3,
35,2025-09-17,11:50:04,23.0,78.2,
36,2025-09-17,11:55:04,22.9,78.2,
37,2025-09-17,12:00:04,22.8,78.3,
38,2025-09-17,12:05:04,22.6,78.3,
39,2025-09-17,12:10:04,22.5,78.3,
40,2025-09-17,12:15:04,22.5,78.3,
41,2025-09-17,12:20:04,22.4,78.3,
42,2025-09-17,12:25:04,22.4,78.4,
43,2025-09-17,12:30:04,22.4,78.5,
44,2025-09-17,12:35:04,22.3,78.6,
45,2025-09-17,12:40:04,22.2,78.7,
46,2025-09-17,12:45:04,22.6,78.7,
47,2025-09-17,12:50:04,22.7,78.6,
48,2025-09-17,12:55:04,22.7,78.6,
49,2025-09-17,13:00:04,22.8,78.4,
50,2025-09-17,13:05:04,22.7,78.3,
51,2025-09-17,13:10:04,22.7,78.3,
52,2025-09-17,13:15:04,22.7,78.4,
53,2025-09-17,13:20:04,22.6,78.4,
54,2025-09-17,13:25:04,22.6,78.4,
55,2025-09-17,13:30:04,22.6,78.4,
56,2025-09-17,13:35:04,22.5,78.4,
57,2025-09-17,13:40:04,22.5,78.3,
58,2025-09-17,13:45:04,22.5,78.3,
59,2025-09-17,13:50:04,22.4,78.3,
60,2025-09-17,13:55:04,22.4,78.4,
61,2025-09-17,14:00:04,22.4,78.3,
62,2025-09-17,14:05:04,22.3,78.2,
63,2025-09-17,14:10:04,22.2,78.2,
64,2025-09-17,14:15:04,22.1,78.2,
65,2025-09-17,14:20:04,22.0,77.6,
66,2025-09-17,14:25:04,21.7,77.6,
67,2025-09-17,14:30:04,21.6,77.9,
68,2025-09-17,14:35:04,21.6,78.0,
69,2025-09-17,14:40:04,21.5,77.9,
70,2025-09-17,14:45:04,21.4,78.0,
71,2025-09-17,14:50:04,21.3,78.2,
72,2025-09-17,14:55:04,21.5,78.7,
73,2025-09-17,15:00:04,21.8,78.7,
74,2025-09-17,15:05:04,22.1,79.1,
75,2025-09-17,15:10:04,22.2,78.4,
76,2025-09-17,15:15:04,22.1,78.2,
77,2025-09-17,15:20:04,21.9,78.2,
78,2025-09-17,15:25:04,21.7,78.3,
79,2025-09-17,15:30:04,21.7,78.6,
80,2025-09-17,15:35:04,21.8,78.8,
81,2025-09-17,15:40:04,21.8,78.8,
82,2025-09-17,15:45:04,21.7,78.6,
83,2025-09-17,15:50:04,21.7,78.7,
84,2025-09-17,15:55:04,21.6,78.4,
85,2025-09-17,16:00:04,21.5,78.4,
86,2025-09-17,16:05:04,21.4,78.5,
87,2025-09-17,16:10:04,21.2,78.4,
88,2025-09-17,16:15:04,21.2,78.4,
89,2025-09-17,16:20:04,21.1,78.5,
90,2025-09-17,16:25:04,21.0,78.5,
91,2025-09-17,16:30:04,21.0,78.6,
92,2025-09-17,16:35:04,21.0,78.5,
93,2025-09-17,16:40:04,21.0,78.6,
94,2025-09-17,16:45:04,21.0,78.6,
95,2025-09-17,16:50:04,21.1,78.8,
96,2025-09-17,16:55:04,21.1,78.9,
97,2025-09-17,17:00:04,21.1,78.9,
98,2025-09-17,17:05:04,21.0,79.0,
99,2025-09-17,17:10:04,21.1,79.1,
100,2025-09-17,17:15:04,21.0,79.2,
101,2025-09-17,17:20:04,21.0,79.2,
102,2025-09-17,17:25:04,21.1,79.3,
103,2025-09-17,17:30:04,21.1,79.3,
104,2025-09-17,17:35:04,21.1,79.4,
105,2025-09-17,17:40:04,21.1,79.4,
106,2025-09-17,17:45:04,21.1,79.4,
107,2025-09-17,17:50:04,21.1,79.5,
108,2025-09-17,17:55:04,21.1,79.5,
109,2025-09-17,18:00:04,21.1,79.5,
110,2025-09-17,18:05:04,21.1,79.5,
111,2025-09-17,18:10:04,21.1,79.5,
112,2025-09-17,18:15:04,21.1,79.6,
113,2025-09-17,18:20:04,21.1,79.6,
114,2025-09-17,18:25:04,21.1,79.7,
115,2025-09-17,18:30:04,21.1,79.7,
116,2025-09-17,18:35:04,21.1,79.7,
117,2025-09-17,18:40:04,21.1,79.8,
118,2025-09-17,18:45:04,21.1,79.8,
119,2025-09-17,18:50:04,21.1,79.8,
120,2025-09-17,18:55:04,21.1,79.8,
121,2025-09-17,19:00:04,21.1,79.8,
122,2025-09-17,19:05:04,21.1,79.9,
123,2025-09-17,19:10:04,21.1,79.9,
124,2025-09-17,19:15:04,21.1,79.9,
125,2025-09-17,19:20:04,21.0,79.9,
126,2025-09-17,19:25:04,21.0,79.9,
127,2025-09-17,19:30:04,21.0,79.9,
128,2025-09-17,19:35:04,21.0,80.0,
129,2025-09-17,19:40:04,21.0,80.0,
130,2025-09-17,19:45:04,21.0,80.1,
131,2025-09-17,19:50:04,21.0,80.0,
132,2025-09-17,19:55:04,21.0,80.0,
133,2025-09-17,20:00:04,21.0,80.0,
134,2025-09-17,20:05:04,21.0,80.0,
135,2025-09-17,20:10:04,21.0,80.1,
136,2025-09-17,20:15:04,21.0,80.1,
137,2025-09-17,20:20:04,21.0,80.1,
138,2025-09-17,20:25:04,21.0,80.1,
139,2025-09-17,20:30:04,21.0,80.1,
140,2025-09-17,20:35:04,21.0,80.1,
141,2025-09-17,20:40:04,20.9,80.2,
142,2025-09-17,20:45:04,21.0,80.2,
143,2025-09-17,20:50:04,20.9,80.2,
144,2025-09-17,20:55:04,21.0,80.2,
145,2025-09-17,21:00:04,21.0,80.2,
146,2025-09-17,21:05:04,21.0,80.3,
147,2025-09-17,21:10:04,21.0,80.3,
148,2025-09-17,21:15:04,21.0,80.3,
149,2025-09-17,21:20:04,21.0,80.3,
150,2025-09-17,21:25:04,21.0,80.3,
151,2025-09-17,21:30:04,21.0,80.3,
152,2025-09-17,21:35:04,21.0,80.3,
153,2025-09-17,21:40:04,21.0,80.3,
154,2025-09-17,21:45:04,21.0,80.3,
155,2025-09-17,21:50:04,21.0,80.3,
156,2025-09-17,21:55:04,21.0,80.3,
157,2025-09-17,22:00:04,21.0,80.3,
158,2025-09-17,22:05:04,21.0,80.3,
159,2025-09-17,22:10:04,21.0,80.3,
160,2025-09-17,22:15:04,21.0,80.3,
161,2025-09-17,22:20:04,21.0,80.3,
162,2025-09-17,22:25:04,21.0,80.3,
163,2025-09-17,22:30:04,21.0,80.3,
164,2025-09-17,22:35:04,21.0,80.3,
165,2025-09-17,22:40:04,21.0,80.4,
166,2025-09-17,22:45:04,21.0,80.3,
167,2025-09-17,22:50:04,20.9,80.3,
168,2025-09-17,22:55:04,20.9,80.3,
169,2025-09-17,23:00:04,20.9,80.4,
170,2025-09-17,23:05:04,20.9,80.3,
171,2025-09-17,23:10:04,20.9,80.3,
172,2025-09-17,23:15:04,20.9,80.3,
173,2025-09-17,23:20:04,20.8,80.3,
174,2025-09-17,23:25:04,20.8,80.3,
175,2025-09-17,23:30:04,20.8,80.3,
176,2025-09-17,23:35:04,20.7,80.4,
177,2025-09-17,23:40:04,20.7,80.3,
178,2025-09-17,23:45:04,20.7,80.4,
179,2025-09-17,23:50:04,20.7,80.4,
180,2025-09-17,23:55:04,20.6,80.4,
181,2025-09-18,00:00:04,20.6,80.4,
182,2025-09-18,00:05:04,20.6,80.4,
183,2025-09-18,00:10:04,20.6,80.4,
184,2025-09-18,00:15:04,20.6,80.4,
185,2025-09-18,00:20:04,20.6,80.4,
186,2025-09-18,00:25:04,20.6,80.4,
187,2025-09-18,00:30:04,20.6,80.4,
188,2025-09-18,00:35:04,20.5,80.4,
189,2025-09-18,00:40:04,20.6,80.4,
190,2025-09-18,00:45:04,20.5,80.4,
191,2025-09-18,00:50:04,20.5,80.4,
192,2025-09-18,00:55:04,20.5,80.5,
193,2025-09-18,01:00:04,20.4,80.4,
194,2025-09-18,01:05:04,20.5,80.4,
195,2025-09-18,01:10:04,20.4,80.5,
196,2025-09-18,01:15:04,20.4,80.4,
197,2025-09-18,01:20:04,20.4,80.5,
198,2025-09-18,01:25:04,20.4,80.5,
199,2025-09-18,01:30:04,20.4,80.5,
200,2025-09-18,01:35:04,20.4,80.5,
201,2025-09-18,01:40:04,20.4,80.5,
202,2025-09-18,01:45:04,20.3,80.5,
203,2025-09-18,01:50:04,20.4,80.5,
204,2025-09-18,01:55:04,20.3,80.5,
205,2025-09-18,02:00:04,20.3,80.5,
206,2025-09-18,02:05:04,20.3,80.5,
207,2025-09-18,02:10:04,20.3,80.5,
208,2025-09-18,02:15:04,20.3,80.5,
209,2025-09-18,02:20:04,20.3,80.5,
210,2025-09-18,02:25:04,20.2,80.5,
211,2025-09-18,02:30:04,20.2,80.5,
212,2025-09-18,02:35:04,20.2,80.5,
213,2025-09-18,02:40:04,20.2,80.5,
214,2025-09-18,02:45:04,20.2,80.5,
215,2025-09-18,02:50:04,20.2,80.5,
216,2025-09-18,02:55:04,20.1,80.5,
217,2025-09-18,03:00:04,20.1,80.6,
218,2025-09-18,03:05:04,20.1,80.5,
219,2025-09-18,03:10:04,20.1,80.5,
220,2025-09-18,03:15:04,20.1,80.5,
221,2025-09-18,03:20:04,20.1,80.6,
222,2025-09-18,03:25:04,20.1,80.6,
223,2025-09-18,03:30:04,20.1,80.5,
224,2025-09-18,03:35:04,20.1,80.5,
225,2025-09-18,03:40:04,20.1,80.6,
226,2025-09-18,03:45:04,20.0,80.6,
227,2025-09-18,03:50:04,20.0,80.5,
228,2025-09-18,03:55:04,20.0,80.6,
229,2025-09-18,04:00:04,20.0,80.6,
230,2025-09-18,04:05:04,20.0,80.6,
231,2025-09-18,04:10:04,20.0,80.6,
232,2025-09-18,04:15:04,20.0,80.6,
233,2025-09-18,04:20:04,20.0,80.6,
234,2025-09-18,04:25:04,19.9,80.6,
235,2025-09-18,04:30:04,19.9,80.6,
236,2025-09-18,04:35:04,19.9,80.6,
237,2025-09-18,04:40:04,19.9,80.6,
238,2025-09-18,04:45:04,19.9,80.6,
239,2025-09-18,04:50:04,19.8,80.5,
240,2025-09-18,04:55:04,19.8,80.5,
241,2025-09-18,05:00:04,19.8,80.6,
242,2025-09-18,05:05:04,19.8,80.6,
243,2025-09-18,05:10:04,19.8,80.5,
244,2025-09-18,05:15:04,19.7,80.5,
245,2025-09-18,05:20:04,19.7,80.5,
246,2025-09-18,05:25:04,19.6,80.5,
247,2025-09-18,05:30:04,19.6,80.5,
248,2025-09-18,05:35:04,19.6,80.5,
249,2025-09-18,05:40:04,19.6,80.5,
250,2025-09-18,05:45:04,19.5,80.5,
251,2025-09-18,05:50:04,19.5,80.6,
252,2025-09-18,05:55:04,19.5,80.5,
253,2025-09-18,06:00:04,19.5,80.6,
254,2025-09-18,06:05:04,19.4,80.5,
255,2025-09-18,06:10:04,19.4,80.5,
256,2025-09-18,06:15:04,19.4,80.6,
257,2025-09-18,06:20:04,19.4,80.6,
258,2025-09-18,06:25:04,19.4,80.6,
259,2025-09-18,06:30:04,19.4,80.6,
260,2025-09-18,06:35:04,19.3,80.6,
261,2025-09-18,06:40:04,19.3,80.6,
262,2025-09-18,06:45:04,19.3,80.6,
263,2025-09-18,06:50:04,19.3,80.6,
264,2025-09-18,06:55:04,19.3,80.6,
265,2025-09-18,07:00:04,19.3,80.6,
266,2025-09-18,07:05:04,19.3,80.6,
267,2025-09-18,07:10:04,19.4,80.6,
268,2025-09-18,07:15:04,19.4,80.6,
269,2025-09-18,07:20:04,19.4,80.6,
270,2025-09-18,07:25:04,19.4,80.6,
271,2025-09-18,07:30:04,19.4,80.6,
272,2025-09-18,07:35:04,19.4,80.6,
273,2025-09-18,07:40:04,19.5,80.6,
274,2025-09-18,07:45:04,19.5,80.6,
275,2025-09-18,07:50:04,19.5,80.6,
276,2025-09-18,07:55:04,19.5,80.6,
277,2025-09-18,08:00:04,19.5,80.6,
278,2025-09-18,08:05:04,19.5,80.5,
279,2025-09-18,08:10:04,19.5,80.5,
280,2025-09-18,08:15:04,19.5,80.5,
281,2025-09-18,08:20:04,19.5,80.5,
282,2025-09-18,08:25:04,19.5,80.5,
283,2025-09-18,08:30:04,19.5,80.6,
284,2025-09-18,08:35:04,19.5,80.6,
285,2025-09-18,08:40:04,19.5,80.6,
286,2025-09-18,08:45:04,19.5,80.6,
287,2025-09-18,08:50:04,19.5,80.6,
288,2025-09-18,08:55:04,19.5,80.6,
289,2025-09-18,09:00:04,19.5,80.6,
290,2025-09-18,09:05:04,19.5,80.6,
291,2025-09-18,09:10:04,19.5,80.6,
292,2025-09-18,09:15:04,19.5,80.7,
293,2025-09-18,09:20:04,19.6,80.6,
294,2025-09-18,09:25:04,19.6,80.7,
295,2025-09-18,09:30:04,19.6,80.7,
296,2025-09-18,09:35:04,19.6,80.7,
297,2025-09-18,09:40:04,19.7,80.7,
298,2025-09-18,09:45:04,19.7,80.8,
299,2025-09-18,09:50:04,19.8,80.8,
300,2025-09-18,09:55:04,19.8,80.8,
301,2025-09-18,10:00:04,19.9,80.8,
302,2025-09-18,10:05:04,19.9,80.8,
303,2025-09-18,10:10:04,20.0,80.8,
304,2025-09-18,10:15:04,20.0,80.8,
305,2025-09-18,10:20:04,20.0,80.8,
306,2025-09-18,10:25:04,20.1,80.8,
307,2025-09-18,10:30:04,20.1,80.8,
308,2025-09-18,10:35:04,20.1,80.8,
309,2025-09-18,10:40:04,20.2,80.8,
310,2025-09-18,10:45:04,20.2,80.8,
311,2025-09-18,10:50:04,20.2,80.8,
312,2025-09-18,10:55:04,20.2,80.8,
313,2025-09-18,11:00:04,20.3,80.8,
314,2025-09-18,11:05:04,20.3,80.8,
315,2025-09-18,11:10:04,20.4,80.8,
316,2025-09-18,11:15:04,20.4,80.8,
317,2025-09-18,11:20:04,20.5,80.9,
318,2025-09-18,11:25:04,20.6,80.8,
319,2025-09-18,11:30:04,20.6,80.8,
320,2025-09-18,11:35:04,20.6,80.8,
321,2025-09-18,11:40:04,20.7,80.8,
322,2025-09-18,11:45:04,20.8,80.8,
323,2025-09-18,11:50:04,20.8,80.8,
324,2025-09-18,11:55:04,20.9,80.8,
325,2025-09-18,12:00:04,20.9,80.8,
326,2025-09-18,12:05:04,21.0,80.8,
327,2025-09-18,12:10:04,21.1,80.7,
328,2025-09-18,12:15:04,21.2,80.7,
329,2025-09-18,12:20:04,21.2,80.7,
330,2025-09-18,12:25:04,21.3,80.7,
331,2025-09-18,12:30:04,21.3,80.7,
332,2025-09-18,12:35:04,21.4,80.6,
333,2025-09-18,12:40:04,21.5,80.6,
334,2025-09-18,12:45:04,21.5,80.6,
335,2025-09-18,12:50:04,21.5,80.6,
336,2025-09-18,12:55:04,21.5,80.5,
337,2025-09-18,13:00:04,21.5,80.5,
338,2025-09-18,13:05:04,21.6,80.5,
339,2025-09-18,13:10:04,21.6,80.5,
340,2025-09-18,13:15:04,21.6,80.5,
341,2025-09-18,13:20:04,21.6,80.5,
342,2025-09-18,13:25:04,21.6,80.4,
343,2025-09-18,13:30:04,21.6,80.4,
344,2025-09-18,13:35:04,21.7,80.4,
345,2025-09-18,13:40:04,21.6,80.4,
346,2025-09-18,13:45:04,21.7,80.4,
347,2025-09-18,13:50:04,21.7,80.4,
348,2025-09-18,13:55:04,21.7,80.4,
349,2025-09-18,14:00:04,21.7,80.5,
350,2025-09-18,14:05:04,21.8,80.4,
351,2025-09-18,14:10:04,21.8,80.4,
352,2025-09-18,14:15:04,21.8,80.4,
353,2025-09-18,14:20:04,21.8,80.4,
354,2025-09-18,14:25:04,21.8,80.4,
355,2025-09-18,14:30:04,21.8,80.4,
356,2025-09-18,14:35:04,21.8,80.4,
357,2025-09-18,14:40:04,21.8,80.4,
358,2025-09-18,14:45:04,21.8,80.4,
359,2025-09-18,14:50:04,21.8,80.4,
360,2025-09-18,14:55:04,21.8,80.4,
361,2025-09-18,15:00:04,21.8,80.4,
362,2025-09-18,15:05:04,21.8,80.4,
363,2025-09-18,15:10:04,21.8,80.4,
364,2025-09-18,15:15:04,21.8,80.4,
365,2025-09-18,15:20:04,21.8,80.4,
366,2025-09-18,15:25:04,21.8,80.4,
367,2025-09-18,15:30:04,21.8,80.4,
368,2025-09-18,15:35:04,21.8,80.4,
369,2025-09-18,15:40:04,21.8,80.4,
370,2025-09-18,15:45:04,21.8,80.4,
371,2025-09-18,15:50:04,21.8,80.4,
372,2025-09-18,15:55:04,21.8,80.4,
373,2025-09-18,16:00:04,21.8,80.4,
374,2025-09-18,16:05:04,21.8,80.4,
375,2025-09-18,16:10:04,22.0,80.2,
376,2025-09-18,16:15:04,22.1,80.0,
377,2025-09-18,16:20:04,22.1,79.8,
378,2025-09-18,16:25:04,22.1,79.9,
379,2025-09-18,16:30:04,22.2,80.1,
380,2025-09-18,16:35:04,22.3,80.0,
381,2025-09-18,16:40:04,22.4,79.9,
382,2025-09-18,16:45:04,22.4,79.7,
383,2025-09-18,16:50:04,22.4,79.5,
384,2025-09-18,16:55:04,22.3,79.5,
385,2025-09-18,17:00:04,22.2,79.4,
386,2025-09-18,17:05:04,22.2,79.5,
387,2025-09-18,17:10:04,22.1,79.4,
388,2025-09-18,17:15:04,22.1,79.4,
389,2025-09-18,17:20:04,22.0,79.3,
390,2025-09-18,17:25:04,21.9,79.1,
391,2025-09-18,17:30:04,21.9,79.2,
392,2025-09-18,17:35:04,21.8,79.1,
393,2025-09-18,17:40:04,21.7,79.1,
394,2025-09-18,17:45:04,21.6,79.1,
395,2025-09-18,17:50:04,21.5,79.1,
396,2025-09-18,17:55:04,21.4,79.1,
397,2025-09-18,18:00:04,21.3,79.1,
398,2025-09-18,18:05:04,21.2,79.2,
399,2025-09-18,18:10:04,21.1,79.1,
400,2025-09-18,18:15:04,21.1,78.9,
401,2025-09-18,18:20:04,21.1,79.2,
402,2025-09-18,18:25:04,21.1,79.3,
403,2025-09-18,18:30:04,21.1,79.3,
404,2025-09-18,18:35:04,21.1,79.3,
405,2025-09-18,18:40:04,21.1,79.6,
406,2025-09-18,18:45:04,21.1,79.6,
407,2025-09-18,18:50:04,21.2,79.7,
408,2025-09-18,18:55:04,21.2,79.6,
409,2025-09-18,19:00:04,21.0,79.9,
410,2025-09-18,19:05:04,21.0,80.0,
411,2025-09-18,19:10:04,20.9,80.2,
412,2025-09-18,19:15:04,21.0,80.2,
413,2025-09-18,19:20:04,21.0,80.2,
414,2025-09-18,19:25:04,21.0,80.3,
415,2025-09-18,19:30:04,21.0,80.3,
416,2025-09-18,19:35:04,21.0,80.3,
417,2025-09-18,19:40:04,21.1,80.4,
418,2025-09-18,19:45:04,21.1,80.4,
419,2025-09-18,19:50:04,21.1,80.4,
420,2025-09-18,19:55:04,21.1,80.4,
421,2025-09-18,20:00:04,21.1,80.4,
422,2025-09-18,20:05:04,21.1,80.4,
423,2025-09-18,20:10:04,21.1,80.4,
424,2025-09-18,20:15:04,21.1,80.5,
425,2025-09-18,20:20:04,21.1,80.5,
426,2025-09-18,20:25:04,21.1,80.5,
427,2025-09-18,20:30:04,21.1,80.5,
428,2025-09-18,20:35:04,21.1,80.5,
429,2025-09-18,20:40:04,21.1,80.5,
430,2025-09-18,20:45:04,21.1,80.5,
431,2025-09-18,20:50:04,21.1,80.5,
432,2025-09-18,20:55:04,21.1,80.6,
433,2025-09-18,21:00:04,21.1,80.6,
434,2025-09-18,21:05:04,21.1,80.5,
435,2025-09-18,21:10:04,21.1,80.6,
436,2025-09-18,21:15:04,21.1,80.6,
437,2025-09-18,21:20:04,21.1,80.6,
438,2025-09-18,21:25:04,21.1,80.7,
439,2025-09-18,21:30:04,21.1,80.7,
440,2025-09-18,21:35:04,21.0,80.7,
441,2025-09-18,21:40:04,21.1,80.7,
442,2025-09-18,21:45:04,21.0,80.6,
443,2025-09-18,21:50:04,21.0,80.6,
444,2025-09-18,21:55:04,21.0,80.6,
445,2025-09-18,22:00:04,21.0,80.7,
446,2025-09-18,22:05:04,20.9,80.7,
447,2025-09-18,22:10:04,20.9,80.7,
448,2025-09-18,22:15:04,20.9,80.7,
449,2025-09-18,22:20:04,20.9,80.7,
450,2025-09-18,22:25:04,20.9,80.7,
451,2025-09-18,22:30:04,20.9,80.7,
452,2025-09-18,22:35:04,20.9,80.7,
453,2025-09-18,22:40:04,20.9,80.8,
454,2025-09-18,22:45:04,20.8,80.7,
455,2025-09-18,22:50:04,20.8,80.8,
456,2025-09-18,22:55:04,20.8,80.8,
457,2025-09-18,23:00:04,20.8,80.8,
458,2025-09-18,23:05:04,20.8,80.8,
459,2025-09-18,23:10:04,20.7,80.8,
460,2025-09-18,23:15:04,20.8,80.8,
461,2025-09-18,23:20:04,20.7,80.8,
462,2025-09-18,23:25:04,20.7,80.9,
463,2025-09-18,23:30:04,20.7,80.9,
464,2025-09-18,23:35:04,20.6,80.9,
465,2025-09-18,23:40:04,20.6,80.9,
466,2025-09-18,23:45:04,20.6,80.9,
467,2025-09-18,23:50:04,20.6,80.9,
468,2025-09-18,23:55:04,20.6,80.9,
469,2025-09-19,00:00:04,20.6,80.9,
470,2025-09-19,00:05:04,20.5,80.9,
471,2025-09-19,00:10:04,20.5,80.9,
472,2025-09-19,00:15:04,20.5,80.9,
473,2025-09-19,00:20:04,20.5,81.0,
474,2025-09-19,00:25:04,20.5,81.0,
475,2025-09-19,00:30:04,20.4,81.0,
476,2025-09-19,00:35:04,20.4,81.0,
477,2025-09-19,00:40:04,20.4,81.0,
478,2025-09-19,00:45:04,20.4,81.0,
479,2025-09-19,00:50:04,20.4,81.0,
480,2025-09-19,00:55:04,20.3,81.0,
481,2025-09-19,01:00:04,20.3,81.0,
482,2025-09-19,01:05:04,20.3,81.1,
483,2025-09-19,01:10:04,20.3,81.1,
484,2025-09-19,01:15:04,20.3,81.1,
